Feature ID	Type	Contig	Start	Stop	Frame	Strand	Length (bp)	Function	Subsystem	NCBI GI	locus
fig|6666666.363677.peg.3051	CDS	CP002976.1	3074372	3074710	2	+	339	Nitrogen regulatory protein P-II, GlnK	- none -	 	 
fig|6666666.363677.peg.3052	CDS	CP002976.1	3074737	3076077	1	+	1341	Ammonium transporter	Ammonia assimilation	 	 
fig|6666666.363677.peg.3053	CDS	CP002976.1	3077434	3076250	-1	-	1185	Aspartate aminotransferase (EC 2.6.1.1)	CBSS-216591.1.peg.168; <br>Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis; <br>Threonine and Homoserine Biosynthesis	 	 
fig|6666666.363677.peg.3054	CDS	CP002976.1	3078285	3077434	-3	-	852	3-mercaptopyruvate sulfurtransferase (EC 2.8.1.2)	- none -	 	 
fig|6666666.363677.peg.3055	CDS	CP002976.1	3078991	3078425	-1	-	567	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3056	CDS	CP002976.1	3079688	3079212	-2	-	477	tmRNA-binding protein SmpB	Translation termination factors bacterial	 	 
fig|6666666.363677.peg.3057	CDS	CP002976.1	3080616	3079753	-3	-	864	putative membrane protein	- none -	 	 
fig|6666666.363677.peg.3058	CDS	CP002976.1	3081344	3080790	-2	-	555	Transcriptional regulator yidN, Cro/CI family	- none -	 	 
fig|6666666.363677.peg.3059	CDS	CP002976.1	3081494	3082699	2	+	1206	Benzoate transport protein	Benzoate degradation	 	 
fig|6666666.363677.peg.3060	CDS	CP002976.1	3082852	3082694	-1	-	159	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3061	CDS	CP002976.1	3082820	3084664	2	+	1845	Dihydroxy-acid dehydratase (EC 4.2.1.9)	Branched-Chain Amino Acid Biosynthesis	 	 
fig|6666666.363677.peg.3062	CDS	CP002976.1	3084772	3085239	1	+	468	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3063	CDS	CP002976.1	3086187	3085369	-3	-	819	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3064	CDS	CP002976.1	3086330	3087907	2	+	1578	EpsK domain protein	- none -	 	 
fig|6666666.363677.peg.3065	CDS	CP002976.1	3088610	3087963	-2	-	648	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3066	CDS	CP002976.1	3088885	3088619	-1	-	267	Cation/multidrug efflux pump	- none -	 	 
fig|6666666.363677.peg.3067	CDS	CP002976.1	3090270	3088885	-3	-	1386	FIG00992505: hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3068	CDS	CP002976.1	3090506	3090267	-2	-	240	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3069	CDS	CP002976.1	3090861	3090628	-3	-	234	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3070	CDS	CP002976.1	3091205	3090861	-2	-	345	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3071	CDS	CP002976.1	3093142	3091205	-1	-	1938	FIG00919194: hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3072	CDS	CP002976.1	3094371	3093250	-3	-	1122	FIG00918622: hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3073	CDS	CP002976.1	3094763	3094569	-2	-	195	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3074	CDS	CP002976.1	3095944	3094766	-1	-	1179	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3075	CDS	CP002976.1	3096693	3096067	-3	-	627	Phosphatidylethanolamine N-methyltransferase (EC 2.1.1.17)	- none -	 	 
fig|6666666.363677.peg.3076	CDS	CP002976.1	3097464	3096712	-3	-	753	CDP-diacylglycerol--serine O-phosphatidyltransferase (EC 2.7.8.8) @ Archaetidylserine synthase (EC 2.7.8.38)	- none -	 	 
fig|6666666.363677.peg.3077	CDS	CP002976.1	3097704	3097540	-3	-	165	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3078	CDS	CP002976.1	3099013	3097805	-1	-	1209	Creatinase (EC 3.5.3.3)	Creatine and Creatinine Degradation	 	 
fig|6666666.363677.peg.3079	CDS	CP002976.1	3100019	3099234	-2	-	786	Mll0618 protein	- none -	 	 
fig|6666666.363677.peg.3080	CDS	CP002976.1	3100219	3101694	1	+	1476	Succinate-semialdehyde dehydrogenase [NAD(P)+] (EC 1.2.1.16)	- none -	 	 
fig|6666666.363677.peg.3081	CDS	CP002976.1	3101828	3104017	2	+	2190	Alkaline phosphatase (EC 3.1.3.1)	Phosphate metabolism	 	 
fig|6666666.363677.peg.3082	CDS	CP002976.1	3104578	3104120	-1	-	459	16 kDa heat shock protein A	- none -	 	 
fig|6666666.363677.peg.3083	CDS	CP002976.1	3105527	3104712	-2	-	816	Trypsin domain protein	- none -	 	 
fig|6666666.363677.peg.3084	CDS	CP002976.1	3106378	3105524	-1	-	855	Trypsin domain protein	- none -	 	 
fig|6666666.363677.peg.3085	CDS	CP002976.1	3107843	3106509	-2	-	1335	Glycolate dehydrogenase (EC 1.1.99.14), iron-sulfur subunit GlcF	Glycolate, glyoxylate interconversions	 	 
fig|6666666.363677.peg.3086	CDS	CP002976.1	3108947	3107847	-2	-	1101	Glycolate dehydrogenase (EC 1.1.99.14), FAD-binding subunit GlcE	Glycolate, glyoxylate interconversions	 	 
fig|6666666.363677.peg.3087	CDS	CP002976.1	3110481	3109033	-3	-	1449	Glycolate dehydrogenase (EC 1.1.99.14), subunit GlcD	Glycolate, glyoxylate interconversions	 	 
fig|6666666.363677.peg.3088	CDS	CP002976.1	3110572	3111330	1	+	759	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3089	CDS	CP002976.1	3111412	3111735	1	+	324	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3090	CDS	CP002976.1	3112281	3111775	-3	-	507	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase (EC 2.1.1.177)	- none -	 	 
fig|6666666.363677.peg.3091	CDS	CP002976.1	3112698	3112330	-3	-	369	Ribosomal silencing factor RsfA	- none -	 	 
fig|6666666.363677.peg.3092	CDS	CP002976.1	3114289	3112928	-1	-	1362	Potassium efflux system KefA protein / Small-conductance mechanosensitive channel	Potassium homeostasis	 	 
fig|6666666.363677.peg.3093	CDS	CP002976.1	3114427	3114540	1	+	114	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3094	CDS	CP002976.1	3114596	3115999	2	+	1404	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)	Branched-Chain Amino Acid Biosynthesis; <br>Leucine Biosynthesis	 	 
fig|6666666.363677.peg.3095	CDS	CP002976.1	3116012	3116617	2	+	606	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33)	Branched-Chain Amino Acid Biosynthesis; <br>Leucine Biosynthesis	 	 
fig|6666666.363677.peg.3096	CDS	CP002976.1	3117664	3116675	-1	-	990	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3097	CDS	CP002976.1	3118036	3118869	1	+	834	Membrane protein	- none -	 	 
fig|6666666.363677.peg.3098	CDS	CP002976.1	3118866	3119930	3	+	1065	Succinyl-CoA synthetase, alpha subunit	- none -	 	 
fig|6666666.363677.peg.3099	CDS	CP002976.1	3120072	3121175	3	+	1104	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	Branched-Chain Amino Acid Biosynthesis; <br>Leucine Biosynthesis	 	 
fig|6666666.363677.peg.3100	CDS	CP002976.1	3121391	3122347	2	+	957	putative membrane protein	- none -	 	 
fig|6666666.363677.peg.3101	CDS	CP002976.1	3123185	3122523	-2	-	663	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3102	CDS	CP002976.1	3124134	3123442	-3	-	693	ATP phosphoribosyltransferase (EC 2.4.2.17) => HisGs	- none -	 	 
fig|6666666.363677.peg.3103	CDS	CP002976.1	3125219	3124131	-2	-	1089	ATP phosphoribosyltransferase regulatory subunit (EC 2.4.2.17)	Histidine Biosynthesis	 	 
fig|6666666.363677.peg.3104	CDS	CP002976.1	3126710	3125223	-2	-	1488	Histidyl-tRNA synthetase (EC 6.1.1.21)	tRNA aminoacylation, His	 	 
fig|6666666.363677.peg.3105	CDS	CP002976.1	3126916	3127110	1	+	195	Protein SlyX	- none -	 	 
fig|6666666.363677.peg.3106	CDS	CP002976.1	3129320	3127140	-2	-	2181	Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)	Copper Transport System; <br>Copper homeostasis	 	 
fig|6666666.363677.peg.3107	CDS	CP002976.1	3129536	3130636	2	+	1101	Alpha-methylacyl-CoA racemase (EC 5.1.99.4)	- none -	 	 
fig|6666666.363677.peg.3108	CDS	CP002976.1	3130805	3130638	-2	-	168	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3109	CDS	CP002976.1	3131939	3130905	-2	-	1035	Uroporphyrinogen III decarboxylase (EC 4.1.1.37)	Heme and Siroheme Biosynthesis	 	 
fig|6666666.363677.peg.3110	CDS	CP002976.1	3132050	3133012	2	+	963	Porphobilinogen deaminase (EC 2.5.1.61)	Heme and Siroheme Biosynthesis	 	 
fig|6666666.363677.peg.3111	CDS	CP002976.1	3133932	3133093	-3	-	840	Lyzozyme M1 (1,4-beta-N-acetylmuramidase) (EC 3.2.1.17)	- none -	 	 
fig|6666666.363677.peg.3112	CDS	CP002976.1	3134952	3134059	-3	-	894	Coproporphyrinogen III oxidase, aerobic (EC 1.3.3.3)	Heme and Siroheme Biosynthesis	 	 
fig|6666666.363677.peg.3113	CDS	CP002976.1	3135793	3134990	-1	-	804	7-alpha-hydroxysteroid dehydrogenase	- none -	 	 
fig|6666666.363677.peg.3114	CDS	CP002976.1	3136892	3135900	-2	-	993	16S RNA G1207 methylase RsmC	- none -	 	 
fig|6666666.363677.peg.3115	CDS	CP002976.1	3137248	3136907	-1	-	342	ATP-dependent Clp protease adaptor protein ClpS	ClpAS cluster; <br>Proteolysis in bacteria, ATP-dependent	 	 
fig|6666666.363677.peg.3116	CDS	CP002976.1	3137349	3138050	3	+	702	Hydrolase, haloacid delahogenase-like family	- none -	 	 
fig|6666666.363677.peg.3117	CDS	CP002976.1	3138103	3138429	1	+	327	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3118	CDS	CP002976.1	3138700	3140352	1	+	1653	D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)	CBSS-84588.1.peg.1247; <br>Metallocarboxypeptidases (EC 3.4.17.-); <br>Murein Hydrolases	 	 
fig|6666666.363677.peg.3119	CDS	CP002976.1	3140589	3140431	-3	-	159	Type cbb3 cytochrome oxidase biogenesis protein CcoS, involved in heme b insertion	Biogenesis of cbb3-type cytochrome c oxidases; <br>Terminal cytochrome C oxidases	 	 
fig|6666666.363677.peg.3120	CDS	CP002976.1	3142805	3140625	-2	-	2181	Type cbb3 cytochrome oxidase biogenesis protein CcoI; Copper-translocating P-type ATPase (EC 3.6.3.4)	Biogenesis of cbb3-type cytochrome c oxidases; <br>Copper Transport System; <br>Copper homeostasis	 	 
fig|6666666.363677.peg.3121	CDS	CP002976.1	3143279	3142809	-2	-	471	Type cbb3 cytochrome oxidase biogenesis protein CcoH	Biogenesis of cbb3-type cytochrome c oxidases	 	 
fig|6666666.363677.peg.3122	CDS	CP002976.1	3144715	3143276	-1	-	1440	Type cbb3 cytochrome oxidase biogenesis protein CcoG, involved in Cu oxidation	Biogenesis of cbb3-type cytochrome c oxidases; <br>Terminal cytochrome C oxidases	 	 
fig|6666666.363677.peg.3123	CDS	CP002976.1	3146048	3145275	-2	-	774	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3124	CDS	CP002976.1	3147070	3146201	-1	-	870	Cytochrome c oxidase (cbb3-type) subunit CcoP (EC 1.9.3.1)	- none -	 	 
fig|6666666.363677.peg.3125	CDS	CP002976.1	3147264	3147067	-3	-	198	Cytochrome c oxidase (cbb3-type) subunit CcoQ (EC 1.9.3.1)	- none -	 	 
fig|6666666.363677.peg.3126	CDS	CP002976.1	3148005	3147277	-3	-	729	Cytochrome c oxidase (cbb3-type) subunit CcoO (EC 1.9.3.1)	- none -	 	 
fig|6666666.363677.peg.3127	CDS	CP002976.1	3149657	3148020	-2	-	1638	Cytochrome c oxidase (cbb3-type) subunit CcoN (EC 1.9.3.1)	- none -	 	 
fig|6666666.363677.peg.3128	CDS	CP002976.1	3149837	3150676	2	+	840	Universal stress protein family	- none -	 	 
fig|6666666.363677.peg.3129	CDS	CP002976.1	3151495	3150755	-1	-	741	Fnr-type transcriptional regulator	- none -	 	 
fig|6666666.363677.peg.3130	CDS	CP002976.1	3153392	3151782	-2	-	1611	Prephenate dehydratase-associated ABC transporter, ATP-binding protein / Prephenate dehydratase-associated ABC transporter, ATP-binding protein	- none -	 	 
fig|6666666.363677.peg.3131	CDS	CP002976.1	3154587	3153481	-3	-	1107	Prephenate dehydratase-associated ABC transporter, permease protein 2	- none -	 	 
fig|6666666.363677.peg.3132	CDS	CP002976.1	3155676	3154591	-3	-	1086	Prephenate dehydratase-associated ABC transporter, permease protein 1	- none -	 	 
fig|6666666.363677.peg.3133	CDS	CP002976.1	3157608	3155686	-3	-	1923	Prephenate dehydratase-associated ABC transporter, substrate-binding protein	- none -	 	 
fig|6666666.363677.peg.3134	CDS	CP002976.1	3158353	3157850	-1	-	504	membrane c-type cytochrome cy	Terminal cytochrome C oxidases	 	 
fig|6666666.363677.peg.3135	CDS	CP002976.1	3158473	3159306	1	+	834	Prephenate dehydratase (EC 4.2.1.51)	Phenylalanine and Tyrosine Branches from Chorismate	 	 
fig|6666666.363677.peg.3136	CDS	CP002976.1	3159787	3159320	-1	-	468	FIG01073719: hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3137	CDS	CP002976.1	3160860	3159856	-3	-	1005	NADH pyrophosphatase (EC 3.6.1.22), decaps 5&#39;-NAD modified RNA	- none -	 	 
fig|6666666.363677.peg.3138	CDS	CP002976.1	3161174	3163045	2	+	1872	2&#39;,3&#39;-cyclic-nucleotide 2&#39;-phosphodiesterase (EC 3.1.4.16)	Purine conversions; <br>pyrimidine conversions	 	 
fig|6666666.363677.peg.3139	CDS	CP002976.1	3163465	3164163	1	+	699	FIG01023803: hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3140	CDS	CP002976.1	3164836	3164285	-1	-	552	InterPro IPR000387 COGs COG2453	- none -	 	 
fig|6666666.363677.peg.3141	CDS	CP002976.1	3165067	3166887	1	+	1821	DNA polymerase III subunits gamma and tau (EC 2.7.7.7)	DNA processing cluster	 	 
fig|6666666.363677.peg.3142	CDS	CP002976.1	3166905	3167279	3	+	375	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3143	CDS	CP002976.1	3167290	3167634	1	+	345	Nucleoid-associated protein YaaK	- none -	 	 
fig|6666666.363677.peg.3144	CDS	CP002976.1	3167803	3168402	1	+	600	Recombination protein RecR	DNA processing cluster; <br>DNA repair, bacterial RecFOR pathway	 	 
fig|6666666.363677.peg.3145	CDS	CP002976.1	3169697	3168918	-2	-	780	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3146	CDS	CP002976.1	3169840	3170505	1	+	666	Ribonuclease T2 family protein	- none -	 	 
fig|6666666.363677.peg.3147	CDS	CP002976.1	3170712	3171569	3	+	858	FIG00919019: hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3148	CDS	CP002976.1	3172611	3171619	-3	-	993	Quinone oxidoreductase (EC 1.6.5.5)	Quinone oxidoreductase family	 	 
fig|6666666.363677.peg.3149	CDS	CP002976.1	3173425	3172703	-1	-	723	RIKEN cDNA 2310005O14	- none -	 	 
fig|6666666.363677.peg.3150	CDS	CP002976.1	3173666	3173872	2	+	207	SSU ribosomal protein S21p	Ribosome SSU bacterial	 	 
fig|6666666.363677.peg.3151	CDS	CP002976.1	3173901	3174047	3	+	147	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3152	CDS	CP002976.1	3175208	3174291	-2	-	918	Polyphosphate kinase 2 (EC 2.7.4.1)	Polyphosphate	 	 
fig|6666666.363677.peg.3153	CDS	CP002976.1	3175348	3175235	-1	-	114	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3154	CDS	CP002976.1	3177016	3175427	-1	-	1590	Oxidoreductase, GMC family	- none -	 	 
fig|6666666.363677.peg.3155	CDS	CP002976.1	3177578	3177120	-2	-	459	Transcriptional regulator, AsnC family	- none -	 	 
fig|6666666.363677.peg.3156	CDS	CP002976.1	3177716	3178831	2	+	1116	Alanine dehydrogenase (EC 1.4.1.1)	Pyruvate Alanine Serine Interconversions	 	 
fig|6666666.363677.peg.3157	CDS	CP002976.1	3178951	3179550	1	+	600	Transcriptional regulator, AcrR family	- none -	 	 
fig|6666666.363677.peg.3158	CDS	CP002976.1	3179645	3180676	2	+	1032	Putative oxidoreductase YncB	Broadly distributed proteins not in subsystems; <br>Quinone oxidoreductase family	 	 
fig|6666666.363677.peg.3159	CDS	CP002976.1	3180707	3181381	2	+	675	Intracellular protease	- none -	 	 
fig|6666666.363677.peg.3160	CDS	CP002976.1	3182330	3181470	-2	-	861	D-alanine aminotransferase (EC 2.6.1.21)	Pyruvate Alanine Serine Interconversions	 	 
fig|6666666.363677.peg.3161	CDS	CP002976.1	3183306	3182341	-3	-	966	L-alanine-DL-glutamate epimerase (EC 5.1.1.n1)	- none -	 	 
fig|6666666.363677.peg.3162	CDS	CP002976.1	3184467	3183466	-3	-	1002	Protein often near L-alanine-DL-glutamate epimerase (cell wall recycling)	- none -	 	 
fig|6666666.363677.peg.3163	CDS	CP002976.1	3184783	3185745	1	+	963	L-malyl-CoA/beta-methylmalyl-CoA lyase (EC 4.1.3.24)	- none -	 	 
fig|6666666.363677.peg.3164	CDS	CP002976.1	3185827	3186432	1	+	606	Glutamate racemase (EC 5.1.1.3)	Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis	 	 
fig|6666666.363677.peg.3165	CDS	CP002976.1	3186903	3186484	-3	-	420	Transcriptional regulator, AsnC family	- none -	 	 
fig|6666666.363677.peg.3166	CDS	CP002976.1	3186989	3187606	2	+	618	Transporter, LysE family	- none -	 	 
fig|6666666.363677.peg.3167	CDS	CP002976.1	3188446	3187610	-1	-	837	Transcriptional regulator, AraC family	- none -	 	 
fig|6666666.363677.peg.3168	CDS	CP002976.1	3188566	3189528	1	+	963	Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)	Fatty Acid Biosynthesis FASII	 	 
fig|6666666.363677.peg.3169	CDS	CP002976.1	3189685	3190587	1	+	903	membrane protein, putative	- none -	 	 
fig|6666666.363677.peg.3170	CDS	CP002976.1	3191310	3190597	-3	-	714	Predicted regulator PutR for proline utilization, GntR family	Proline, 4-hydroxyproline uptake and utilization	 	 
fig|6666666.363677.peg.3171	CDS	CP002976.1	3192035	3191343	-2	-	693	Zinc metalloprotease	- none -	 	 
fig|6666666.363677.peg.3172	CDS	CP002976.1	3192136	3192462	1	+	327	Transcription initiation factor TFIIIB, Brf1 subunit/Transcription initiation factor TFIIB	- none -	 	 
fig|6666666.363677.peg.3173	CDS	CP002976.1	3193078	3195957	1	+	2880	Type I secretion target repeat protein	- none -	 	 
fig|6666666.363677.peg.3174	CDS	CP002976.1	3196508	3196296	-2	-	213	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3175	CDS	CP002976.1	3196664	3198193	2	+	1530	Transposase	- none -	 	 
fig|6666666.363677.peg.3176	CDS	CP002976.1	3198183	3198974	3	+	792	Mobile element protein	- none -	 	 
fig|6666666.363677.peg.3177	CDS	CP002976.1	3199204	3199848	1	+	645	Glycosaminoglycan attachment site	- none -	 	 
fig|6666666.363677.peg.3178	CDS	CP002976.1	3201393	3200062	-3	-	1332	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3179	CDS	CP002976.1	3201678	3201403	-3	-	276	Antitoxin HigA	- none -	 	 
fig|6666666.363677.peg.3180	CDS	CP002976.1	3202280	3201693	-2	-	588	Putative DNA-binding protein	- none -	 	 
fig|6666666.363677.peg.3181	CDS	CP002976.1	3202560	3202282	-3	-	279	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3182	CDS	CP002976.1	3203267	3202647	-2	-	621	Putative predicted metal-dependent hydrolase	Restriction-Modification System	 	 
fig|6666666.363677.peg.3183	CDS	CP002976.1	3206665	3203399	-1	-	3267	Type I restriction-modification system, restriction subunit R (EC 3.1.21.3)	Restriction-Modification System; <br>Type I Restriction-Modification	 	 
fig|6666666.363677.peg.3184	CDS	CP002976.1	3207932	3206655	-2	-	1278	Type I restriction-modification system, specificity subunit S	- none -	 	 
fig|6666666.363677.peg.3185	CDS	CP002976.1	3210390	3207925	-3	-	2466	Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)	Restriction-Modification System; <br>Type I Restriction-Modification	 	 
fig|6666666.363677.peg.3186	CDS	CP002976.1	3210803	3210507	-2	-	297	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3187	CDS	CP002976.1	3211230	3210808	-3	-	423	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3188	CDS	CP002976.1	3211369	3211575	1	+	207	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3189	CDS	CP002976.1	3211591	3211827	1	+	237	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3190	CDS	CP002976.1	3211827	3212939	3	+	1113	Integrase	- none -	 	 
fig|6666666.363677.peg.3191	CDS	CP002976.1	3213305	3214678	2	+	1374	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3192	CDS	CP002976.1	3215187	3215348	3	+	162	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3193	CDS	CP002976.1	3216828	3215953	-3	-	876	Transcriptional regulator, LysR family	- none -	 	 
fig|6666666.363677.peg.3194	CDS	CP002976.1	3216940	3218100	1	+	1161	ABC transporter, ATP-binding protein (cluster 1, maltose/g3p/polyamine/iron); ABC transporter, ATP-binding protein (cluster 10, nitrate/sulfonate/bicarbonate)	- none -	 	 
fig|6666666.363677.peg.3195	CDS	CP002976.1	3218102	3219082	2	+	981	ABC transporter, permease protein 1 (cluster 1, maltose/g3p/polyamine/iron)	- none -	 	 
fig|6666666.363677.peg.3196	CDS	CP002976.1	3219079	3220041	1	+	963	ABC transporter, permease protein 2 (cluster 1, maltose/g3p/polyamine/iron)	- none -	 	 
fig|6666666.363677.peg.3197	CDS	CP002976.1	3220156	3221403	1	+	1248	ABC transporter, substrate-binding protein (cluster 1, maltose/g3p/polyamine/iron)	- none -	 	 
fig|6666666.363677.peg.3198	CDS	CP002976.1	3221464	3222294	1	+	831	3&#39;,5&#39;-cyclic-nucleotide phosphodiesterase (EC 3.1.4.17)	cAMP signaling in bacteria	 	 
fig|6666666.363677.peg.3199	CDS	CP002976.1	3222291	3223145	3	+	855	3&#39;,5&#39;-cyclic-nucleotide phosphodiesterase (EC 3.1.4.17)	cAMP signaling in bacteria	 	 
fig|6666666.363677.peg.3200	CDS	CP002976.1	3223658	3223410	-2	-	249	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.3201	CDS	CP002976.1	3224510	3224151	-2	-	360	hypothetical protein	- none -	 	 
